tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,candidates,tie_split_at_cutoff,tie_group_sizes,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
population,13,92,20,greedy_degree,,643.556,644.473,643.536,644.438,3.1077326604234123e-05,5.430793842409187e-05,-2.323061181985775e-05,20,{0: 20},topk,0.58,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,13,92,20,greedy_bridge,,643.556,644.473,643.182,644.0475,0.0005811460074959,0.0006602293656987,-7.908335820283607e-05,20,{0: 20},topk,0.58,92.0,"(20, 1)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
population,13,92,20,greedy_betweenness,,643.556,644.473,642.966,643.9315,0.0009167811348197,0.00084022139019,7.655974462972281e-05,20,{0: 20},topk,0.56,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,13,92,20,greedy_spectral,,643.556,644.473,642.916,643.9055,0.0009944744513298,0.0008805644301622,0.0001139100211675,20,{0: 20},topk,0.55,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,13,92,20,alns,7.0,643.556,644.473,620.198,620.9385,0.0362952097408773,0.0365174336240617,-0.0002222238831844,20,"{0: 14, 1: 3, 3: 3}",max_iter,53.1,,,,300.0,301.0,"{0: 8.26653071150192, 1: 8.1214476356099, 2: 6.135559288888277, 3: 7.645159786153088}","{'random': 5.925709928245092, 'probability': 9.17463821316303, 'degree': 7.9946568841194345, 'bridge': 6.688137254623659, 'betweenness': 7.993667464298191, 'spectral': 6.22422100416672}","{'random': 7.247806802824141, 'worst': 7.640078628108332, 'related': 7.824192348116416}","{'random': 0, 'probability': 7, 'degree': 0, 'bridge': 1, 'betweenness': 3, 'spectral': 0}","{0: 4, 3: 1, 1: 5, 2: 1}","{0: 4, 1: 5, 2: 1, 3: 1}","{0: 84, 1: 75, 2: 65, 3: 76}","{'random': 1, 'probability': 0, 'degree': 2, 'bridge': 3, 'betweenness': 1, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(2, 8)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,24,106,20,greedy_random,7.0,643.556,644.473,643.296,644.191,0.0004040052458527,0.0004375668181598,-3.356157230716139e-05,20,{0: 20},topk,0.75,106.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,greedy_probability,,643.556,644.473,423.404,437.474,0.3420867803268091,0.3211911127386252,0.0208956675881839,20,{0: 20},topk,0.52,106.0,"(2, 17)","[69, 19, 10, 2, 2, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,greedy_degree,,643.556,644.473,637.364,638.756,0.0096215403166157,0.0088708138277321,0.0007507264888836,20,{0: 20},topk,0.85,106.0,"(1, 0)","[6, 6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,greedy_bridge,,643.556,644.473,643.268,644.2225,0.0004475135030984,0.0003886896735781,5.882382952027143e-05,20,{0: 20},topk,0.86,106.0,"(6, 86)","[92, 14]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,greedy_betweenness,,643.556,644.473,641.094,643.1535,0.0038256189049592,0.0020474092785888,0.0017782096263704,20,{0: 20},topk,0.75,106.0,"(1, 0)","[7, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,greedy_spectral,,643.556,644.473,639.826,641.898,0.0057959214116565,0.0039955126126306,0.0018004087990258,20,{0: 20},topk,0.79,106.0,"(1, 0)","[4, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,24,106,20,alns,7.0,643.556,644.473,461.06,466.5755,0.2835743897966921,0.2760356135943631,0.007538776202329,20,{0: 20},max_iter,46.91,,,,300.0,301.0,"{0: 5.462441831994374, 1: 2.345299055352819, 2: 1.9934895158859827, 3: 2.1656097652169337}","{'random': 2.052844666839811, 'probability': 5.872491226768089, 'degree': 1.8863513021820608, 'bridge': 1.3695081833856606, 'betweenness': 4.814193482018282, 'spectral': 2.6340011449656977}","{'random': 2.50114378360836, 'worst': 4.565969540412306, 'related': 2.501731318868176}","{'random': 0, 'probability': 10, 'degree': 2, 'bridge': 0, 'betweenness': 5, 'spectral': 2}","{3: 1, 0: 17, 1: 1}","{0: 17, 1: 1, 2: 0, 3: 1}","{0: 105, 1: 75, 2: 53, 3: 67}","{'random': 0, 'probability': 0, 'degree': 2, 'bridge': 0, 'betweenness': 0, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 106, 1: 3745, 2: 13730, 3: 4503}","(2, 8)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,123,55,20,greedy_random,7.0,643.556,644.4745,643.102,643.9915,0.0007054553139121,0.0007494478059256,-4.399249201347821e-05,20,{0: 20},topk,0.54,55.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,greedy_probability,,643.556,644.4745,331.552,333.843,0.4848125104885977,0.481991917445919,0.0028205930426786,20,{0: 20},topk,0.29,55.0,"(4, 1)","[24, 10, 5, 5, 4, 3, 2, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,greedy_degree,,643.556,644.4745,643.468,643.44,0.000136740237058,0.0016051837582402,-0.0014684435211822,20,{0: 20},topk,0.59,55.0,"(1, 0)","[4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,greedy_bridge,,643.556,644.4745,642.526,643.44,0.001600482320109,0.0016051837582402,-4.701438131249347e-06,20,{0: 20},topk,0.57,55.0,"(16, 35)","[51, 4]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,greedy_betweenness,,643.556,644.4745,642.3,640.5655,0.0019516561107348,0.0060654067771493,-0.0041137506664145,20,{0: 20},topk,0.57,55.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,greedy_spectral,,643.556,644.4745,643.468,643.438,0.000136740237058,0.0016082870617845,-0.0014715468247264,20,{0: 20},topk,0.56,55.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,123,55,20,alns,7.0,643.556,644.4745,631.38,638.94,0.0189198764365494,0.0085876167327023,0.0103322597038471,20,"{0: 12, 2: 4, 3: 4}",max_iter,49.28,,,,300.0,300.0,"{0: 8.33910320959223, 1: 7.3542319163526635, 2: 8.891927330746356, 3: 8.478104852476287}","{'random': 7.759203207463635, 'probability': 9.794150998955224, 'degree': 6.553684840599001, 'bridge': 8.375586250814349, 'betweenness': 8.133661704834864, 'spectral': 7.706726769413724}","{'random': 7.882287019735788, 'worst': 8.53678460388638, 'related': 8.727403557607465}","{'random': 1, 'probability': 5, 'degree': 0, 'bridge': 4, 'betweenness': 1, 'spectral': 3}","{2: 5, 1: 3, 0: 4, 3: 2}","{0: 4, 1: 3, 2: 5, 3: 2}","{0: 68, 1: 73, 2: 94, 3: 65}","{'random': 1, 'probability': 0, 'degree': 4, 'bridge': 0, 'betweenness': 1, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 55, 1: 2927, 2: 13240, 3: 5617}","(2, 8)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,13,92,3,greedy_random,7.0,643.556,644.473,643.326,644.2355,0.0003573892559466,0.000368518153592,-1.1128897645429348e-05,3,{0: 3},topk,0.58,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,greedy_probability,,643.556,644.473,641.03,643.831,0.0039250663500923,0.0009961627562363,0.002928903593856,3,{0: 3},topk,0.56,92.0,"(1, 1)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,greedy_degree,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.56,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,greedy_bridge,,643.556,644.473,643.514,644.404,6.52623858685697e-05,0.0001070642214645,-4.180183559598927e-05,3,{0: 3},topk,0.53,92.0,"(3, 18)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,greedy_betweenness,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.0,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,greedy_spectral,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.0,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,3,alns,7.0,643.556,644.473,642.53,643.4275,0.0015942668547881,0.0016222557034971,-2.7988848709026293e-05,3,"{1: 2, 3: 1}",max_iter,44.29,,,,300.0,297.0,"{0: 4.670301226080728, 1: 5.681435574528348, 2: 6.375627145625131, 3: 6.44697727116437}","{'random': 7.258061290009741, 'probability': 6.690383519953754, 'degree': 4.918842833924211, 'bridge': 6.414207409816946, 'betweenness': 4.969866055599761, 'spectral': 3.8359627542149495}","{'random': 6.280899496933566, 'worst': 5.415106919158987, 'related': 5.776231047810775}","{'random': 2, 'probability': 3, 'degree': 0, 'bridge': 1, 'betweenness': 2, 'spectral': 0}","{0: 1, 2: 4, 3: 2, 1: 1}","{0: 1, 1: 1, 2: 4, 3: 2}","{0: 83, 1: 72, 2: 80, 3: 65}","{'random': 14, 'probability': 23, 'degree': 20, 'bridge': 7, 'betweenness': 24, 'spectral': 23}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,13,92,5,greedy_random,7.0,643.556,644.473,643.282,644.19,0.0004257593744755,0.0004391184735433,-1.3359099067855595e-05,5,{0: 5},topk,0.54,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,greedy_probability,,643.556,644.473,639.886,642.6475,0.0057026894318443,0.0028325469026629,0.0028701425291813,5,{0: 5},topk,0.57,92.0,"(1, 0)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,greedy_degree,,643.556,644.473,643.556,644.454,0.0,2.94814522874276e-05,-2.94814522874276e-05,5,{0: 5},topk,0.57,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,greedy_bridge,,643.556,644.473,643.436,644.3245,0.0001864639596242,0.0002304208244565,-4.395686483227301e-05,5,{0: 5},topk,0.59,92.0,"(5, 16)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,greedy_betweenness,,643.556,644.473,643.556,644.454,0.0,2.94814522874276e-05,-2.94814522874276e-05,5,{0: 5},topk,0.57,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,greedy_spectral,,643.556,644.473,643.556,644.454,0.0,2.94814522874276e-05,-2.94814522874276e-05,5,{0: 5},topk,0.54,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,5,alns,7.0,643.556,644.473,640.268,641.3115,0.0051091124937068,0.0049055584950803,0.0002035539986264,5,"{0: 1, 1: 3, 2: 1}",max_iter,49.3,,,,300.0,301.0,"{0: 6.809491718448265, 1: 7.985738229145798, 2: 8.513075365318556, 3: 6.5129382092996195}","{'random': 8.123989171580284, 'probability': 8.711086091801471, 'degree': 6.199843636504823, 'bridge': 8.225568060741063, 'betweenness': 6.4482250614672845, 'spectral': 6.064308573243901}","{'random': 7.796930036992071, 'worst': 7.259448506238218, 'related': 7.83674339874552}","{'random': 4, 'probability': 6, 'degree': 2, 'bridge': 4, 'betweenness': 0, 'spectral': 0}","{3: 4, 2: 6, 1: 5, 0: 1}","{0: 1, 1: 5, 2: 6, 3: 4}","{0: 68, 1: 78, 2: 81, 3: 73}","{'random': 7, 'probability': 13, 'degree': 14, 'bridge': 7, 'betweenness': 11, 'spectral': 11}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 2)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,13,92,10,greedy_random,7.0,643.556,644.473,643.248,644.1545,0.0004785908297024,0.0004942022396593,-1.5611409956872713e-05,10,{0: 10},topk,0.75,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,greedy_probability,,643.556,644.473,597.3,595.712,0.0718756409698613,0.0756602681570833,-0.003784627187222,10,{0: 10},topk,0.68,92.0,"(5, 2)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,greedy_degree,,643.556,644.473,643.556,644.454,0.0,2.94814522874276e-05,-2.94814522874276e-05,10,{0: 10},topk,0.71,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,greedy_bridge,,643.556,644.473,643.362,644.233,0.0003014500680594,0.000372397292051,-7.094722399159092e-05,10,{0: 10},topk,0.73,92.0,"(10, 11)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,greedy_betweenness,,643.556,644.473,643.554,644.453,3.107732660545537e-06,3.103310767094136e-05,-2.7925375010395825e-05,10,{0: 10},topk,0.73,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,greedy_spectral,,643.556,644.473,643.554,644.4535,3.107732660545537e-06,3.025727997918448e-05,-2.7149547318638945e-05,10,{0: 10},topk,0.73,92.0,"(1, 0)","[7, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,10,alns,7.0,643.556,644.473,635.148,634.9895,0.0130649081043452,0.0147151238298577,-0.0016502157255124,10,"{0: 9, 2: 1}",max_iter,60.78,,,,300.0,300.0,"{0: 8.252552154685992, 1: 7.886139704979776, 2: 6.454942279189217, 3: 7.140112049325394}","{'random': 8.191428937063037, 'probability': 8.282907079334821, 'degree': 6.1515315416394, 'bridge': 6.9503226242556915, 'betweenness': 6.220459747934024, 'spectral': 8.090890861998297}","{'random': 7.095043901689301, 'worst': 7.110205340349605, 'related': 8.185856691825721}","{'random': 4, 'probability': 6, 'degree': 1, 'bridge': 3, 'betweenness': 1, 'spectral': 1}","{1: 4, 0: 7, 2: 3, 3: 2}","{0: 7, 1: 4, 2: 3, 3: 2}","{0: 86, 1: 78, 2: 67, 3: 69}","{'random': 5, 'probability': 4, 'degree': 7, 'bridge': 2, 'betweenness': 11, 'spectral': 8}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 92, 1: 2482, 2: 13311, 3: 6024}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,13,92,15,greedy_random,7.0,643.556,644.473,643.166,644.056,0.000606007868779,0.0006470402949385,-4.1032426159492985e-05,15,{0: 15},topk,0.77,92.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,15,greedy_probability,,643.556,644.473,525.852,510.077,0.1828962825301917,0.2085362769270395,-0.0256399943968478,15,{0: 15},topk,0.6,92.0,"(2, 10)","[53, 14, 12, 7, 2, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,15,greedy_degree,,643.556,644.473,643.552,644.4525,6.215465320869029e-06,3.180893536269824e-05,-2.559347004182921e-05,15,{0: 15},topk,0.75,92.0,"(1, 0)","[9, 8, 7, 6, 6, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,15,greedy_bridge,,643.556,644.473,643.274,644.1325,0.0004381903051172,0.0005283386580972,-9.014835297993518e-05,15,{0: 15},topk,0.72,92.0,"(15, 6)","[71, 21]",,,,,,,,,,,,,,,,,,,,,
k-sweep,13,92,15,greedy_betweenness,,643.556,644.473,643.544,644.447,1.8646395962496065e-05,4.034303997213495e-05,-2.1696644009638888e-05,15,{0: 15},topk,0.74,92.0,"(1, 0)","[16, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
